id,source,type,prompt,response,lang,orig_id,fp
dlg_797dbd5e29abe1d3681a9f8634db9583,train.csv,dialogue,I've gone to a couple therapy sessions so far and still everytime I walk in I get nervous and shaky. Is this normal? Should I still be feeling like this?,"It is totally normal - you have a lot riding on this and you're invested! Think about why you feel so shaky - is it something about the therapist or their style? If so, it would be a good idea to talk with them about it so you feel more at ease. In any case bringing up your feelings about therapy in therapy is totally appropriate and even necessary. Good luck!",en,,797dbd5e29abe1d3681a9f8634db9583
dlg_636b152fca6e3594c38c2e6b21651c3d,train.csv,dialogue,I’m facing severe depression and anxiety and I just feel like I’m going through a lot. This really distracts me and I cant get my mind off the things that are bothering me. How do I overcome this anxierty and depression?,Have you used meditation or hypnosis? Relaxing the mind and connecting with your true self is a great way to calm your thoughts and get to peace and calm. Hypnosis and meditation have helped a lot of people with anxiety and depression. Google hypnotherapists near me or write for a while about what is going on.,en,,636b152fca6e3594c38c2e6b21651c3d
dlg_1be2937a37a32f1c676b2b10431e1bbc,train.csv,dialogue,"Sometimes I can't stop thinking about life after death. I was raised in a religion that teaches that we will live on forever either in hell or in heaven. When I think of living forever (even if it is in heaven which should be good), I feel overwhelmed. I don't like the thought of living forever and ever and ever. Sometimes I just can't get the thought out of my mind and the thoughts lead to panic and anxiety. Am I crazy? I don't think these thoughts are normal.","Good questions! The paradox of thinking about forever is that you can become more motivated to live only in the present. Thinking about forever can certainly be overwhelming, it's a lot to think about, What can you do about your future? Be present - learn and relax, knowing that you are doing everything you can right here, right now. There is a book by Eckhart Tolle - The Power of Now - that you might be interested in. Enjoy your journey!",en,,1be2937a37a32f1c676b2b10431e1bbc
dlg_8de199ec52db20c2a5306b8fa5a9a696,train.csv,dialogue,"I'm dealing with imposter syndrome in graduate school. I know that by all accounts I am a phenomenal graduate student, and that I am well-published. I am well liked by students and faculty alike. And yet I cannot shake the feeling that I'm going to be found out as a fraud. How can I get over this feeling?","It sounds like you are on the right track. Recognizing these nagging thoughts of self- doubt as ""imposter syndrome"" is a huge step in the right direction. From what you have written here, it appears that you are able to challenge your own thoughts and provide yourself with evidence that counteracts the imposter syndrome. Continuing to remind yourself of what you have accomplished and looking at the facts at hand can help diminish doubt. Remember, many successful people battled imposter syndrome on the way to the top (and still manage it). It might be helpful to read some of their stories so that you don't feel alone. ""The Cut"" has a great article on ""25 Famous Women on Imposter-Syndrome and Self-Doubt"". Business Insider has a great article about men and the imposter syndrome too. Remember, if you jumped through all of the hoops to get into school and get published-- you belong.",en,,8de199ec52db20c2a5306b8fa5a9a696
dlg_6558b15b709078970cfebf88f1740e99,train.csv,dialogue,"My fiancé and I recently had an argument over finances. He gives me the money each month to pay his automobile insurance. He no longer has one of the vehicles on the policy. He realized he was still paying for the coverage and asked why I was allowing him to continue to do that since I was physically paying it for him. My response was that he was giving me the money, and I just made the payment. I didn't think of the coverages. He was angry about it. I still can't figure out that anger.","I'd be more worried generally about a fiancee who assumes you are responsible for tracking what in fact are his responsibilities, than about the anger per se.What you describe holds the seeds of classic abusive behavior, which is blaming the partner for what in fact are the person's own responsibilities.Start by withdrawing yourself from paying his bills.If he is on his own in terms of tracking what and when is due regarding his auto policy, then surely the only one for him to blame will be himself.Stay clear of involving yourself in doing favors for him if the favor involves something that he is the one accountable.Tell him it is so the relationship remains fair for each of you.",en,,6558b15b709078970cfebf88f1740e99
dlg_60381ffa6c089bc6c184933f3affe0e1,train.csv,dialogue,I'm obsessing about a terrible breakup. Everything is a constant reminder. How do I move on?,The termination of a relationship can be a challenge to heal from. Having obsessions after a breakup are very normal and many of my clients experience them. It can help to create a distraction box and when the obsessions present themselves use your distraction activities. In the beginning try to distract from the obsessions for 5 minutes and work to increase that time over time. Celebrate your successes when you are able to distract yourself.,en,,60381ffa6c089bc6c184933f3affe0e1
dlg_491ee954c7e68da7822db269a4d30075,train.csv,dialogue,"I'm dealing with imposter syndrome in graduate school. I know that by all accounts I am a phenomenal graduate student, and that I am well-published. I am well liked by students and faculty alike. And yet I cannot shake the feeling that I'm going to be found out as a fraud. How can I get over this feeling?","First step is to remove the label of your behavior as a syndrome and instead understand the reasons for it.""Imposter syndrome"" sounds like a name someone made up to write a book and have lots of people buy it bc it gives the feeling they know themselves by calling themselves this name.Instead, consider your own unique qualities including your fears of being recognized as adding value to people's lives.If you were told growing up that you're worthless, or if your chosen career goes against family advice and expectations, or if you simply are a shy person, then these would be the starting points to understand your reluctance to believe in yourself.The more you understand yourself and trust the truths you find as to who you are, the less you will feel fraudulent.Good luck in your career work!",en,,491ee954c7e68da7822db269a4d30075
dlg_8da8abf631d09be7637c284ffd55d9db,train.csv,dialogue,"From the moment I wake up, I hear what I think is my voice in my head. Even now, I hear it saying every word I’m thinking. When I lay down to sleep, I think of weird and crazy things, and the voice will never stop talking. I don’t know if it’s me thinking. It never stops. I’ll lay in my bed for hours just thinking about weird stuff. I should mention that I talk to myself a lot: mostly in my head, but out loud as well.","Does the voice in your head sound different or the same as your own voice when you talk to people and go about your usual daily life?There is a great big difference in the type of problem you're having if you feel the voice belongs to someone besides who you are.If you are hearing ""self-talk"" of turning over in your mind what goes on in your life, reflecting on alternatives either of what you would like to have done differently in a certain matter, or anticipating what you will do in a future situation, then the problem of the voice in your head may be from a high degree of stress or uncertainty in your life right now.Talking out loud can be a symptom of severe agitation, restlessness, loneliness, and a sense that you are not understood by other people.I would be as concerned about the voice in your head as I would be about the actual content of what the voice is talking about with you.",en,,8da8abf631d09be7637c284ffd55d9db
dlg_8cea52db6cbf6722d47442714edcf9b4,train.csv,dialogue,I believe it is wrong for men to look at inappropriate content. The father of my child has agreed to respect my beliefs. His co-worker sent him an inappropriate video. He got mad because he does not think he should tell his friend to not send him things like that.,"In my book, this is a boundary issue. Although you do not like inappropriate content, it is not up to you what your child's father looks at or what his friend sends him. It is really hard not to monitor other people's lives, but in the end, your rights begin and end with you.",en,,8cea52db6cbf6722d47442714edcf9b4
faq_e8c3214b807f,mental_health.csv,faq,How can I find a mental health professional right for my child or myself?,Feeling comfortable with the professional you or your child is working with is critical to the success of your treatment. Finding the professional who best fits your needs may require some research.,en,,3090c3f6d4c26b6d8580c8685bf73aa9
dlg_f47d5f2394a933a3ad5974eff852d10d,train.csv,dialogue,"There is just no communication at all between us. She sleeps constantly all day (not at night). She acts angry and unfocused and stays in her very messy room all the time. The only time she comes out is to eat. She has aches and fatigue, weight gain, hair loss and skin problems. She does not look after her health. I don't know how to communicate with her. She is not open to any suggestions. How do I get through to her?","That sounds awful, and is clearly unsustainable. There are some great answers that give some guidance about what might be an underlying condition. If all physical and mental health issues are ruled out, it's time to take action. Get backup from friends or family members if you need to, but let your daughter know you are giving her 30 days notice. She needs to find another place to live within that time. If she wants to stay with you, be clear that first she has to go, with a potential to return after she has been out for a good chunk of time. Once out, she can prove to you, and more importantly to herself, that she is capable of maintaining her health and her environment. Remember, you are going to rule out issues that would make it impossible for her to be successful; if she is in good health, her staying with you and living this way is actually harming her.",en,,f47d5f2394a933a3ad5974eff852d10d
dlg_a150e5218fdb527e757d1c0537d32eb8,train.csv,dialogue,How do I decide if I should end my relationship with my boyfriend?,This is a tough decision to make for anyone that has ever been involved in a relationship. My advice is for you to consider what is making you unhappy in this relationship. Sometimes we think we are ready to move on but don't know the reason why and then we regret it. The worst thing you want after the fact is to have regret. Take time to do some soul searching and imagine your life without this person before you make any decisions. This will also help you understand what it is you are looking for in a romantic relationship. Best of luck in your love life. Mirella~Image and Likeness Counseling,en,,a150e5218fdb527e757d1c0537d32eb8
dlg_3e5267e2184fffb354645e11cc7f88c6,train.csv,dialogue,"She refuses to talk to me and told my mom (her grand mother) that she is remembering things from the past. I don't know what to do. My daughter blames me and swears she hates me. My parents say I should just let my daughter live with her dad, but I don't see how I could fix things if I only see her every other weekend. What should I do?","Sorry to hear about your high degree of stress.How old is your daughter?Who abused yours daughter?The answers make a difference to your decision.Obviously if the father was the abuser, then unless your ex demonstrates to you and you believe, he will not abuse her, your daughter should stay with you.If someone other than the father was the abuser and the father has a good relationship with your daughter, then it is possible that the time away from your household will give each of you time away from arguing with one another.What does your daughter tell you she wants?Her wishes must be considered too.Relationships can be fixed. Sometimes being apart helps this process because the two people each have time to reflect more deeply on what they value about the other.",en,,3e5267e2184fffb354645e11cc7f88c6
dlg_1b8dac4c6dc940279086749938b6b1d1,train.csv,dialogue,"I have anxieties about everyday stressors, i.e. finances, work, relationships, kids, and maintaining a household.","Which one gives you the most anxiety? List from top to bottom which one gives you the greatest anxiety and ask the question how come? From there, we can figure out the underlying factors of your anxiety.",en,,1b8dac4c6dc940279086749938b6b1d1
dlg_ee97ea1c095ab3d3f81d97d085e5ff77,train.csv,dialogue,"It has been going on more often lately, but not all the time. It has been starting to affect my driving, among other things.",It's important to make an appointment with a neurologist and ophthalmologist ASAP for evaluation. There are medical conditions that can create this effect.,en,,ee97ea1c095ab3d3f81d97d085e5ff77
dlg_fb28f6818a3bc36b2840db291290d84d,train.csv,dialogue,"I've known him for about six years. We've dated off and on. I hadn't seen him in close to three years but recently started seeing him again. I really want this to last this time. I stayed the night. Do I text, call, or make contact first, the same day of the morning I left his house?","It is possible your question reflects some insecurity about whether or not either or you would like this relationship to continue.Otherwise, the answer to your question would appear naturally. If you genuinely feel close enough to this person to sleep with him, then who texts whom first, wouldn't really matter too much.Try to understand within yourself whether you feel truly interested in this person as much as you would like to feel toward someone.",en,,fb28f6818a3bc36b2840db291290d84d
dlg_65eefab31458fafd65b42c9099d4e835,train.csv,dialogue,"I have so many issues to address. I have a history of sexual abuse, I’m a breast cancer survivor and I am a lifetime insomniac. I have a long history of depression and I’m beginning to have anxiety. I have low self esteem but I’ve been happily married for almost 35 years. I’ve never had counseling about any of this. Do I have too many issues to address in counseling?","Absolutely not! In fact, most people have many issues, A lot lot of the issues you are describing commonly go hand in hand ( in ""therapy speak"" we call it co-morbid conditions)I would venture that most of the feelings you are struggling with stem from your early trauma. You would benifit tremendously from counseling! A good therapist will develope a treatment plan that addresses all of your needs. With help you could definitely live a happy life without all of your anxiety and depression getting in the way!",en,,65eefab31458fafd65b42c9099d4e835
dlg_ef206447c4619961088d4c3fdf6c0bf4,train.csv,dialogue,I've gone to a couple therapy sessions so far and still everytime I walk in I get nervous and shaky. Is this normal? Should I still be feeling like this?,"Yes, feeling nervous for the first few or several sessions of therapy, is completely normal.Therapy is an unusual way to have a conversation with someone. The person is an expert in recognizing and understanding dynamics of human interactions. For some people the fear is that the therapist knows more about you than you do yourself.In general terms hopefully your therapist has worked with many other people who've faced problems similar to yours.In this sense the therapist has a general idea of the basic dynamics you most likely are handling.No therapist could possibly know your particular details and your particular areas of upset or in what ways you feel unsure of yourself.Once you start to trust both your own right to tell your particular story and start to also feel that your therapist is listening attentively and cares what you tell the person, your nervousness will start to disappear all on its own.Good luck in getting the most from your therapy sessions!",en,,ef206447c4619961088d4c3fdf6c0bf4
dlg_d96a5d6ebb483d58cce4701d12232ba1,train.csv,dialogue,"I have so many issues to address. I have a history of sexual abuse, I’m a breast cancer survivor and I am a lifetime insomniac. I have a long history of depression and I’m beginning to have anxiety. I have low self esteem but I’ve been happily married for almost 35 years. I’ve never had counseling about any of this. Do I have too many issues to address in counseling?","You do not have too many issues to address in counseling. And your perseverance will serve you well if you choose to engage in therapy. The trauma and medical event you experienced topped off with chronic sleepless nights would lead to feelings of depression for many. The emotional reaction you've had to these experiences sounds normal albeit troublesome and I would imagine intensely painful at times as well. Therapy can help prioritize what is the most impactful issue you are grappling with. I find in therapy that when the central issue is revealed, understood, processed, and understood again in its current context, many other areas of the person's internal experience improve. It sounds as though something has prevented you from seeking help from a counselor in the past, and it sounds as though you are more seriously considering it now. Therapy helps and it can help you when you're ready.",en,,d96a5d6ebb483d58cce4701d12232ba1
dlg_3a0664ffa2489ada922de9d4c886214c,train.csv,dialogue,I'm currently dating someone else and I really like him. But I love and miss my ex so much. What do I do?,"Finding the right person is a tricky thing to do. Why did you and your ex break up 3 months ago? In relationships with others you get to see a reflection of yourself. Sometimes you may enjoy that reflection, other times it may not feel so good. I'm not sure where you are in your life and relationships and what you do from here depends on what you desire more of in your life. But I'm not simply talking in the moment desire, I'm referring to the direction you want your life to go. If one of these guys was to support you...who would help you reach your dreams? And who would you enjoy spending time with? It's complicated and no one can answer the 'what to do' question but you. Slow down. Tune into your heart. Listen.",en,,3a0664ffa2489ada922de9d4c886214c
faq_cacf0a8109b2,mental_health.csv,faq,What should I know before starting a new medication?,The best source of information regarding medications is the physician prescribing them,en,,139f41daaab89a404d02984e34ba212d
dlg_d604df88bece8a37b4cf769adfc03333,train.csv,dialogue,How can I get to a place where I can be content from day to day?,"Your question is a fascinating one!As humans we have the ability to reflect on situations in our lives.Even if nothing currently goes on in a particular moment, it’s possible you’re reflecting on a serious or upsetting matter.And, our emotions linger within us.Just because a particular moment feels calm, inside your feelings may be the sense of a strong unsettled emotion from the recent past.Good for you to be aware of your own sensitivity to living with awareness of your moods and thoughts.",en,,d604df88bece8a37b4cf769adfc03333
dlg_b5833319fc4382e3c030c09a7b3cc620,train.csv,dialogue,"I have family issues, and my dad was both violent and a cheater.","In general, our past is always somewhat alive and does inform our present experiences. All past experiences, both positive and negative are what have brought you where you are today, physically and emotionally. That being said, your father's behavior does not have to define you or your future. You have power over your life and your future. By learning more about yourself, you can learn to incorporate your past into your present life, without being defined by past traumas. The best way to grow and learn how to do this is to talk with someone about your experiences. By talking about your past and present struggles with a trusted confidante or helping professional you will hopefully learn how to be at peace with your past.",en,,b5833319fc4382e3c030c09a7b3cc620
dlg_4c1f50445fd5f5297d244ccaf7afa3f6,train.csv,dialogue,"I've been suppressing it for quite some time, but there are days when I can't make eye contact with her. I think she knows, and we both admitted there was some type of vibe, but the overall discussion was vague. I think she could possibly be dating someone that works with us. It's driving me crazy. As an act of expression, I have purchased a gift for her that's personalized. I haven't given it to her yet.",There are many possible ways dating your boss could go awry and jeopardize your occupational well-being so my recommendation is to hold off on presenting your boss with a personalized gift and instead focus on building attraction and romantic interest with someone who is not at the workplace. Sometimes the element of power and unavailability can heighten our sexual interest but that doesn't mean it's a healthy idea to pursue someone who is in a position of power over you at your workplace.,en,,4c1f50445fd5f5297d244ccaf7afa3f6
dlg_c0145cae48a84491f163343d33a5f137,train.csv,dialogue,I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past. Currently I'm going through anxiety and my thearapist is not available. How do I handle this?,"Have you told either of your parents that the current house rotation of where you stay, bothers you?Since each parent has an interest to be together with you, I imagine that to some degree, each cares how you feel.If these conversations are not getting your problem solved, then maybe your therapist can have a family session with your parents together and depending on the outcome, with you and each parent.",en,,c0145cae48a84491f163343d33a5f137
dlg_5a4f8804b7232f27482d5725cfd33aec,train.csv,dialogue,How does a counselor decide when to end counseling sessions or to terminate working with a client?,"In general, I usually let the client decide when this should occur, sometimes with some clients it will be a joint agreement, but even in that case it should weigh mostly on what the client feels. In short, therapy ends when you feel your done.C",en,,5a4f8804b7232f27482d5725cfd33aec
dlg_7ebdfe4fb36a8d02d87b43510d64006d,train.csv,dialogue,I feel really uncomfortable when I have people's attention. It makes me not want to talk in public or answer questions in class. Can I get over this social anxiety?,"Since anxiety usually about anticipating a bad result, or fear of being judged negatively, as though having failed some sort of test, consider what would give you the feeling of anticipating a good result from talking to an audience?Maybe, for example, if you prepared and rehearsed your talk more than what you typically would, you'd feel more secure in speaking in front of an audience.Once you sort through your particular reason as to the source of your discomfort, it may feel more manageable.Yes, social anxiety can change. You may naturally prefer smaller groups than an audience.And, it is possible to decrease anxiety in what may always be somewhat uncomfortable for you.",en,,7ebdfe4fb36a8d02d87b43510d64006d
dlg_014a7f51688c0f2f76b4f80efb894f52,train.csv,dialogue,I don't know what to say. I have never really known who I am.,Therapy may be an effective way for you to get a stronger sense of who you are. A competent therapist will work to create a safe and curious therapeutic relationship in which you can explore your identity. There are also many different exercises which you can do in and out of therapy which you may find helpful in this area as well.,en,,014a7f51688c0f2f76b4f80efb894f52
dlg_926b41585178f04692d7fc7861746e20,train.csv,dialogue,I'm very depressed. How do I find someone to talk to?,Sorry to hear you are feeling that way. Is there a 24-hour helpline where you are that you can call? Here is a website with some numbers to call: https://psychcentral.com/lib/common-hotline-phone-numbers/ You could talk to your family doctor and they could help you find a therapist? You could also use this website to find a therapist. https://therapists.psychologytoday.com. I sincerely hope you find someone to talk to.,en,,926b41585178f04692d7fc7861746e20
dlg_7b5dab90b82862eda20a9e40e5a94fbe,train.csv,dialogue,"I have been married for 11 years. Within the past 2 years we have drifted far apart. We coexist together but there is very little personal interest in each other. I often feel that my husband has ""friends"" at work that he is more emotional invested in than me. I feel very alone and just uncared for. Is there anything I can do to feel reconnected?","I'm sure you've tried to talk to your husband, but if not, could you? Have a conversation with him about him and his life, his work, etc. See if he relaxes and opens up to you, even a little bit. Don't try to have a heavy conversation or even unburden yourself to him during this first conversation - just try to be light-hearted and focus on hearing him. It's the first step towards getting your needs met too, and ending any emotional standoff that might have come about between you.",en,,7b5dab90b82862eda20a9e40e5a94fbe
faq_79fdef653508,mental_health.csv,faq,Where can I find more information about depression?,"Our info sheets on mood disorders, bipolar disorder, and depression offer information on mood problems, treatment options, and resources in BC. We also offer What is Depression? It’s a booklet with audio in plain language for lower literacy readers. You can take a screening self-test for depression (and other mental health concerns). The adult depression tool also screens for signs of bipolar disorder. If you want to go beyond the basics, our Managing Depression series can help you deal with a diagnosis of depression, work with doctor, and prevent relapse of depression. You’ll also find many experiences and perspectives around depression—reading personal stories can help you feel less alone.",en,,ef43e4c0c50c2fd3b04eb43a26906630
dlg_e8e1f1d54460283249b255275a4dc77e,train.csv,dialogue,"I have friends, family, I live in a good home, I go to a nice high school, and I get pretty good grades, but I don’t know why I'm so unhappy. These friends are my best friends and they’re all amazing people, and yet I'm sad all the time and feel alone.","I wonder if you have moments where you feel happy?You say you have amazing friends. I wonder if you get along with them and feel as though you can be yourself around them.Sometimes we put a lot of pressure on ourselves to do really well at everything all the time and this can be overwhelming sometimes. Where do you have support? I hope you can tell someone that you are feeling sad so that you can talk about your feelings.Sleeping can make a big difference as far as feeling sad as well. If you're not sleeping well at night, that could be a big part of feeling sad a lot.Perhaps you could try to find a person or two who makes you feel totally safe and comfortable and try to talk with them.",en,,e8e1f1d54460283249b255275a4dc77e
dlg_5f579e7274c463c8169485f70e88c1c1,train.csv,dialogue,"How do you know you have the right therapist for you? How would I know how to ""train"" my therapist to be able to give me what I need from treatment?",Your comfort with a therapist is one of the most essential aspects of a quality therapeutic relationship. Don’t be afraid to ask questions about the therapist’s approach and background. Do you feel heard and understood? Do you find the feedback helpful and directed toward achieving your goals. Ensuring open communication with your therapist is primary to making sure you have the “right” therapist.,en,,5f579e7274c463c8169485f70e88c1c1
dlg_2addcb143c4ad9e40097e5527fca7e6f,train.csv,dialogue,I'm having issues with my relative. The police never believe the experiences I have been through because I am only a kid. I've even had trouble trying to reach a therapist because I said I wanted to get an adult to help me. Could you please give me advice?,"I think it would be wise for you to call a hotline especially designed for children. It's called the Childhelp National Child Abuse Hotline. The number is 1-800-4-A-CHILD (1-800-422-4453). It is completely anonymous and a trained therapist will be able to provide you with guidance, confidentiality, and can also help you make a report of you want.The call is completely free and they are open 24 hours a day / 7 days a week. I'm glad that you are taking steps to improve your situation. You are a very brave and an intelligent child. Please remember to call 911 if you are in immediate danger.",en,,2addcb143c4ad9e40097e5527fca7e6f
dlg_99c26e3eafd1d9a90ba1eeb9a4b1c728,train.csv,dialogue,"Is it normal for people to cry during therapy, or is it just me?",Absolutely it's normal to cry in therapy sessions. Sometimes clients have stories they never shared with anyone or never said out loud and that results to crying. Crying is a normal reaction to feeling hurt or sad or sometimes angry. I welcome all crying to my therapy room.,en,,99c26e3eafd1d9a90ba1eeb9a4b1c728
dlg_15d030a7736160c654c37e3b7a26aa20,train.csv,dialogue,"I was born a girl, but I want to be a boy. Because of my religion I can't tell my family. I know they won't accept me. What do I do?","Chances are your family already knows, they are probably just waiting on confirmation from you to say it. A parent knows their child.",en,,15d030a7736160c654c37e3b7a26aa20
dlg_62a44f6ae84f1a2291134d45f4bf15ff,train.csv,dialogue,"He is an adolescent. He has peed his pant multiple times over the last few years, all at times when he is too wrapped up in a video game or video. We have taken away games and videos for long periods of time as punishment, but after a few months of having then back, he pees his pants again.","From a behavioral standpoint you should refrain from punishing your son. Instead of utilizing punishment when he wets himself provide contingencies prior to any accidents. Sit down with your son and discuss the importance of utilizing the bathroom and responsibilities and inform him that if he chooses to wet his pants that his video games will not be available for use for him the next day(or your designated realistic time frame). This way if an accident occurs, no heated words have to be exchanged because you have already laid the ground work. Also allow him to clean up himself. Gather cleaning supplies and and oversee cleaning operations without ridicule or negative feedback. Since you have stated that you have an adolescent who is experiencing enuresis, you may want to check with your PCP and a licensed professional for underlying diagnosis that can be treated. You can also call a local behavioral analyst.",en,,62a44f6ae84f1a2291134d45f4bf15ff
dlg_3f211e43c7e02615d55745d0a9e2082d,train.csv,dialogue,"My brother has been a heroin addict for years, and he’s now in his mid-30s. He has taken from me my mom and my grandparents. He's sick in the head. Now he moved his girlfriend into the house because they both manipulated us. Today, my mom and my brother went toe-to-toe over his girlfriend not helping around the house and always being high. I ended up hitting my brother for getting so close to my mom's face. I feel terrible, but he's always picking his girlfriend over us. Mind you, he tells other girls that he hates his girlfriend, he's single, and she's only living here because he feels bad. We tried kicking them out and everything, but nothing is working. They do nothing to try and help.",I think the best thing for you is to speak with someone on how you can best cope with the situation. It can be challenging living in a household with someone who is currently addicted. It is also important that you realize that you can only work on yourself. Other individuals need to take the same accountability. Enabling often happens in households with addiction. It can be a challenging environment to live in.,en,,3f211e43c7e02615d55745d0a9e2082d
dlg_9483bab03cd64bedf1910301a9c32f1a,train.csv,dialogue,"Is it normal for people to cry during therapy, or is it just me?","This is one of those cases where there is ""no wrong answer.""Many people DO cry, while others do not. Some people speak quietly, others may yell, and some find it painfully difficult to say anything at all in a therapeutic setting.My office has tissues readily on hand, and any client who uses them is assured that they are free to express the emotions they feel in a safe space.",en,,9483bab03cd64bedf1910301a9c32f1a
dlg_60ed19849b0eb88c161bbb9e22b8dc50,train.csv,dialogue,I am in my early 20s and I still live with my parents because I can't afford to live alone. My mother says that if I live under her roof I have to follow her rules. She is trying to control my life. What should I do?,"Unfortunately you seem to have yourself in a double bind. By living with your mom she is not going to stop her attempts at what you perceive as ""controlling"". There is no use in trying to debate or get her to ""see your point"". As long as your there and you personalize her attempts at control, then you will find yourself frustrated and resentful. Try to find an extra job or a roommate so that you can do the natural process of moving on out.www.lifecounselingorlando.com",en,,60ed19849b0eb88c161bbb9e22b8dc50
dlg_bafdfb8d8c42382f44a6902f57fc9b05,train.csv,dialogue,"I am divorced and happily remarried. Our blended family of children are in their 20s. My youngest, age 20, continues to call me crazy and favors her dad. He was abusive to me, and I left with injuries. He never wanted kids, and I did. He paid child support only through forced wage earners. Now my daughters favor him after all the sacrifices I made for them the past 15 years as a single mom. I don’t deny them a relationship with their dad, but to be called crazy and then watch them hang out with him hurts me to the very core. I’m not sure how to handle this.","Hi, I understand what you're going through. Your daughters favor him because he has done no wrong in their eyes. Im guessing they lived with you? Growing up I was the same way.. I favoured my dad, thinking he has done no wrong. He also abused my mother multiple times, and that never came to mind. kids like their other parent more mainly because they don't see them everyday, and they usually buy them everything they want, because all he does it pay child support (by force) and then spoil their kids to make them happy. You seem like a great mom, don't doubt yourself.",en,,bafdfb8d8c42382f44a6902f57fc9b05
dlg_0cd0ba29199ed6be82d26292a5b42358,train.csv,dialogue,"I feel that I need to end my present relationship. He lives three hours away and likes the reassurance of having someone to talk to multiple times per day and seeing me once or twice a month. I want someone who is more present and more of a life companion. Lately, he has had a very busy work schedule and I have only seen him a few times in the last 6 weeks. I told him that I can't continue in this way because I constantly feel frustrated and angry and that he is not making the relationship enough of a priority. I also feel it is keeping me from possibly finding the relationship I want. We have been together 7 years. The problem is that I panic and experience anxiety and depression thinking of him with someone else and then thinking I will never meet someone I like. We have gone through this cycle already 4-5 times and I feel it is unhealthy to stay in it, but my aversion to the anxiety and depression I experience upon separation always leads me to reconcile.","It sounds like you have some insight into the cycle that you describe with your current relationship and at the same time you are still feeling stuck. It also sounds like the distressing feelings that you experience, when you imagine what will happen for you and your current partner, are pretty overwhelming. A competent therapist may be able to help you work through these difficult thoughts and feelings and find a resolution to this cycle that will feel right to you.",en,,0cd0ba29199ed6be82d26292a5b42358
dlg_239a9ede02ce7686be80bb6035e81dec,train.csv,dialogue,"We’ve been together almost three years. We argue and he ends it by telling me he doesn’t love me. It's hurtful because I am all about resolving the problem, and he dwells on the issue even if I drop what he's done and just swallow my pride and say I am sorry. How can this be resolved? We have kids, and I don't want a broken family because we can't communicate.","Try having a conversation with your boyfriend about your views and wishes for the relationship, when the two of you are having a calm time. A few questions I'd like to ask him is why he says he doesn't love you when the topic at hand is about a specific practical matter.I'd also like to know what he hopes will happen from dwelling on a matter.And, why are you swallowing your pride? Sooner or later this will come up on you in much bigger ways. Instead, try to know your own wishes that you are either not stating or are being ignored by your boyfriend.The best way to resolve accumulated tensions is to slowly open the discussion between the two people.It is possible to stay together forever. What you each need to realize, is the terms under which this would most likely take place.Sending lots of luck!",en,,239a9ede02ce7686be80bb6035e81dec
dlg_867b7d1f6a472983f519b81af85ac32c,train.csv,dialogue,"I am a teenager, and my brother is a few years older. He has a girlfriend who is always with him. He never hangs out with me anymore. We were really close, and it is making me really sad.","It is always hard when we feel as if we are losing somebody close to us. Feeling sad over these losses are normal. While there may be some things you can do to remedy this situation, it is important that you try and understand that part of life is change. The fact that your brother doesn't spend as much time with you doesn't mean that he loves you less or doesn't care about you. It most likely means that he is having to split his time between different people and priorities. I suggest that you communicate with him how you feel. Perhaps, ask him if he would be able to set up times that the two of you can hang out, without anyone else present. Addionally, it wouldn't hurt for you to also find some other ways to spend your time away from him. Now might be the perfect opportunity to pick up a new hobby or hang out with different peers. Keeping yourself distracted in healthy ways and processing your feelings of sadness will likely help with lifting your mood. Good luck to you!",en,,867b7d1f6a472983f519b81af85ac32c
dlg_07e483babc5c30b131b3ed56707175f2,train.csv,dialogue,"I have an overwhelming desire to watch my wife have sex with another man. I talked to her about it, and she said she will do it for me. The idea excites me to no end, but I don’t want to because it disgusts me. How can I stop wanting it, or should I just give into it and do it? I’ve been struggling for years with this. It won’t go away. By the way, I am in my mid 30s and my wife is in her mid 40s.","Try to understand your own ambivalence to having your wish fulfilled.Since you and your wife are in a relationship, the sex she will have with another man will affect emotions in both you and your wife.I suggest you and her prepare emotionally before you both go ahead with the sexual arrangement,By anticipating any jealousy or feeling helpless or out of control, or in control, since it's your wish being fulfilled, all the feelings you and her are able to expect, you'll be more prepared for the actual emotions from the episode, which may also resolve your conflicted feelings about creating the event.There are a lot of unknowns in the situation you're considering. Having your partner, who will be key in satisfying your sex wish, be active in understanding these unknowns, is a good way of keeping your relationship strong overall.",en,,07e483babc5c30b131b3ed56707175f2
dlg_5a66da285d4eaf02e852d42884a1fdca,train.csv,dialogue,I'm being verbally abused on a daily basis by my parents in front of my child. I feel like I’m trapped and I have no escape. I feel like I have to listen to the horrible things they say and just take all of it. I need some way of learning how to cope with listening to it especially since I have nowhere else to go. I feel very emotionally drained How can I deal with this?,"I am so sorry you are experiencing this situation. Considering that you mentioned not having a place to go, it may be best to address the problem as oppose to “just take all of it”. Confrontation can be done in a healthy and effective way. Being able to communicate your feelings with the intent of improving the problem can be a great skill needed in multiple settings in life. The therapy process can help build this skill set and goal plan to remove yourself from the home. Good luck.",en,,5a66da285d4eaf02e852d42884a1fdca
